4121,10,9,7,187
4621,15,10,8,331
5121,26,11,7,67
5621,2,12,10,120
6121,10,13,9,314
6621,2,14,7,569
7121,14,15,6,1080
7621,6,16,9,19
8121,39,17,10,87
8621,19,18,10,84
9121,23,19,6,410
9621,12,20,9,26
10121,20,21,6,192
10621,16,22,7,591
122,3,1,10,53
622,8,2,10,104
1122,27,3,8,120
1622,3,4,8,168
2122,1,5,10,478
2622,25,6,9,22
3122,29,7,8,42
3622,21,8,8,140
4122,6,9,10,133
4622,16,10,6,402
5122,18,11,10,25
5622,36,12,8,179
6122,15,13,9,551
6622,9,14,9,740
7122,26,15,9,816
7622,24,16,9,21
8122,30,17,10,77
8622,1,18,8,68
9122,7,19,6,352
9622,19,20,5,39
10122,20,21,10,213
10622,19,22,7,501
123,12,1,9,34
623,14,2,8,89
1123,37,3,9,138
1623,39,4,9,183
2123,8,5,6,279
2623,10,6,10,30
3123,39,7,9,106
3623,11,8,10,111
4123,23,9,9,149
4623,29,10,10,189
5123,25,11,10,39
5623,25,12,9,94
6123,21,13,8,216
6623,16,14,10,340
7123,22,15,5,720
7623,9,16,10,18
8123,31,17,10,89
8623,34,18,9,51
9123,6,19,10,499
9623,36,20,8,88
10123,17,21,7,186
10623,32,22,8,373
124,26,1,9,67
624,27,2,9,93
1124,11,3,8,120
1624,27,4,9,144
2124,6,5,8,474
2624,25,6,10,32
3124,1,7,10,77
3624,31,8,10,83
4124,26,9,9,185
4624,16,10,8,355
5124,32,11,9,41
5624,25,12,9,128
6124,27,13,10,316
6624,7,14,10,600
7124,14,15,6,586
7624,8,16,9,34
8124,14,17,9,99
8624,30,18,9,87
9124,5,19,7,447
9624,27,20,6,35
10124,9,21,7,120
10624,24,22,9,516
125,13,1,10,36
625,17,2,10,112
1125,8,3,10,148
1625,34,4,10,196
2125,31,5,7,308
2625,6,6,9,29
3125,7,7,10,88
3625,31,8,7,167
4125,28,9,7,274
4625,22,10,5,552
5125,6,11,10,41
5625,13,12,9,198
6125,25,13,8,443
6625,10,14,5,634
7125,30,15,10,1044
7625,37,16,9,29
8125,29,17,10,38
8625,9,18,10,58
9125,22,19,8,354
9625,36,20,7,36
10125,36,21,7,187
10625,17,22,10,502
126,20,1,9,59
626,21,2,8,93
1126,17,3,8,71
1626,15,4,10,190
2126,31,5,8,304
2626,39,6,10,47
3126,5,7,10,111
3626,19,8,10,138
4126,37,9,10,257
4626,20,10,8,246
5126,23,11,10,24
5626,10,12,10,169
6126,7,13,10,299
6626,35,14,9,657
7126,17,15,7,706
7626,20,16,10,23
8126,6,17,10,46
8626,27,18,10,84
9126,22,19,10,391
9626,19,20,10,112
10126,11,21,5,212
10626,21,22,10,228
127,36,1,10,37
627,39,2,8,72
1127,39,3,8,94
1627,23,4,10,94
2127,4,5,6,319
2627,10,6,10,54
3127,1,7,10,57
3627,24,8,9,106
4127,37,9,6,157
4627,7,10,8,460
5127,25,11,9,39
5627,27,12,9,188
6127,25,13,9,358
6627,7,14,9,582
7127,25,15,5,1124
7627,38,16,9,40
8127,24,17,9,41
8627,2,18,9,54
9127,31,19,10,369
9627,11,20,6,115
10127,13,21,5,195
10627,4,22,7,606
128,28,1,10,28
628,1,2,9,122
1128,13,3,8,100
1628,4,4,9,150
2128,32,5,8,174
2628,9,6,10,28
3128,5,7,9,90
3628,34,8,7,81
4128,27,9,8,257
4628,10,10,10,201
5128,5,11,8,41
5628,35,12,9,80
6128,34,13,7,378
6628,34,14,10,435
7128,14,15,6,794
7628,28,16,10,26
8128,3,17,8,36
8628,9,18,8,65
9128,18,19,9,481
9628,22,20,6,91
10128,21,21,5,126
10628,35,22,9,369
129,34,1,9,45
629,37,2,8,90
1129,32,3,10,134
1629,5,4,9,116
2129,4,5,9,458
2629,30,6,8,34
3129,11,7,9,58
3629,36,8,7,60
4129,39,9,7,155
4629,23,10,9,349
5129,7,11,9,46
5629,37,12,7,110
6129,4,13,9,201
6629,38,14,8,658
7129,14,15,7,851
7629,4,16,9,24
8129,37,17,10,63
8629,19,18,9,89
9129,8,19,6,622
9629,11,20,7,98
10129,33,21,9,223
10629,4,22,6,316
130,4,1,10,60
630,25,2,8,123
1130,20,3,8,127
1630,6,4,10,88
2130,18,5,6,493
2630,38,6,9,27
3130,1,7,8,57
3630,35,8,8,65
4130,7,9,6,142
4630,18,10,9,262
5130,37,11,10,33
5630,29,12,9,142
6130,10,13,10,474
6630,26,14,8,597
7130,33,15,8,619
7630,26,16,10,33
8130,29,17,10,105
8630,9,18,10,28
9130,1,19,10,374
9630,35,20,5,95
10130,21,21,6,211
10630,39,22,10,513
131,2,1,10,61
631,21,2,10,77
1131,13,3,8,105
1631,14,4,9,142
2131,3,5,10,482
2631,14,6,8,39
3131,23,7,10,87
3631,29,8,10,78
4131,2,9,9,124
4631,5,10,8,529
5131,5,11,8,65
5631,24,12,10,142
6131,26,13,10,387
6631,36,14,7,691
7131,29,15,6,558
7631,39,16,9,24
8131,36,17,9,99
8631,25,18,10,59
9131,33,19,8,356
9631,30,20,9,74
10131,24,21,8,234
10631,10,22,10,236
132,1,1,8,40
632,3,2,9,113
1132,9,3,9,114
1632,9,4,10,167
2132,17,5,8,160
2632,22,6,9,36
3132,6,7,8,117
3632,19,8,10,108
4132,30,9,6,158
4632,30,10,10,450
5132,24,11,8,72
5632,7,12,9,133
6132,5,13,7,422
6632,33,14,8,627
7132,11,15,5,859
7632,6,16,9,42
8132,32,17,9,96
8632,13,18,9,72
9132,5,19,8,302
9632,17,20,5,50
10132,8,21,6,206
10632,19,22,10,181
133,13,1,8,61
633,21,2,9,71
1133,19,3,8,79
1633,29,4,10,106
2133,13,5,8,192
2633,25,6,9,34
3133,9,7,8,96
3633,30,8,8,160
4133,24,9,8,114
4633,34,10,9,290
5133,29,11,7,60
5633,36,12,9,112
6133,29,13,8,444
6633,16,14,8,337
7133,11,15,8,803
7633,29,16,9,44
8133,10,17,9,101
8633,10,18,10,88
9133,7,19,6,292
9633,28,20,6,36
10133,29,21,5,198
10633,9,22,9,599
134,38,1,9,34
634,25,2,9,55
1134,3,3,8,129
1634,32,4,8,228
2134,34,5,8,300
2634,37,6,10,38
3134,36,7,9,116
3634,2,8,8,90
4134,12,9,9,128
4634,21,10,7,191
5134,2,11,9,47
5634,8,12,8,120
6134,39,13,7,520
6634,13,14,6,445
7134,33,15,10,756
7634,22,16,10,30
8134,22,17,8,111
8634,19,18,8,25
9134,27,19,8,598
9634,13,20,10,74
10134,35,21,6,141
10634,36,22,6,599
135,10,1,10,42
635,16,2,10,86
1135,20,3,10,126
1635,37,4,10,117
2135,28,5,9,381
2635,10,6,10,57
3135,3,7,8,104
3635,34,8,8,109
4135,31,9,7,277
4635,15,10,5,495
5135,3,11,9,72
5635,34,12,10,144
6135,4,13,8,515
6635,30,14,8,339
7135,2,15,6,633
7635,1,16,9,32
8135,19,17,8,114
8635,6,18,8,63
9135,11,19,6,351
9635,26,20,10,83
10135,30,21,6,92
10635,37,22,8,568
136,30,1,8,36
636,16,2,9,80
1136,11,3,8,147
1636,8,4,9,153
2136,6,5,10,505
2636,16,6,8,41
3136,4,7,10,88
3636,8,8,9,150
4136,27,9,8,292
4636,18,10,7,336
5136,29,11,9,67
5636,11,12,7,197
6136,39,13,10,398
6636,24,14,8,329
7136,5,15,8,1068
7636,1,16,9,22
8136,14,17,9,30
8636,4,18,9,92
9136,37,19,10,507
9636,12,20,8,118
10136,17,21,8,103
10636,29,22,7,317
137,35,1,8,39
637,30,2,8,137
1137,34,3,8,149
1637,14,4,10,117
2137,35,5,6,160
2637,19,6,9,22
3137,11,7,9,84
3637,24,8,7,147
4137,20,9,7,190
4637,14,10,8,234
5137,36,11,8,34
5637,22,12,7,114
6137,18,13,7,387
6637,23,14,6,346
7137,6,15,5,620
7637,2,16,10,43
8137,17,17,9,51
8637,21,18,8,51
9137,6,19,8,410
9637,26,20,8,76
10137,36,21,6,77
10637,21,22,7,288
138,13,1,10,60
638,22,2,9,98
1138,4,3,10,91
1638,37,4,9,161
2138,5,5,6,462
2638,10,6,8,39
3138,39,7,10,115
3638,14,8,10,122
4138,8,9,7,174
4638,17,10,6,226
5138,31,11,9,64
5638,9,12,7,87
6138,18,13,10,555
6638,8,14,5,529
7138,27,15,9,966
7638,6,16,10,25
8138,4,17,10,71
8638,4,18,9,82
9138,28,19,9,279
9638,13,20,5,119
10138,19,21,9,216
10638,10,22,9,253
139,36,1,8,47
639,31,2,10,74
1139,1,3,10,143
1639,4,4,8,215
2139,7,5,6,413
2639,22,6,8,53
3139,32,7,10,104
3639,5,8,8,122
4139,8,9,7,210
4639,15,10,10,295
5139,37,11,8,36
5639,15,12,8,122
6139,26,13,7,363
6639,35,14,9,348
7139,24,15,5,517
7639,33,16,9,21
8139,2,17,10,55
8639,28,18,8,37
9139,6,19,6,397
9639,15,20,9,60
10139,32,21,10,239
10639,17,22,10,500
140,18,1,9,41
640,4,2,10,138
1140,17,3,9,75
1640,22,4,10,88
2140,9,5,6,485
2640,1,6,9,51
3140,33,7,9,105
3640,20,8,9,80
4140,28,9,7,295
4640,17,10,7,311
5140,5,11,8,48
5640,23,12,8,129
6140,4,13,8,464
6640,25,14,7,701
7140,9,15,7,1201
7640,3,16,10,43
8140,20,17,9,119
8640,31,18,10,39
9140,8,19,7,478
9640,15,20,9,66
10140,38,21,5,210
10640,12,22,7,481
141,6,1,8,63
641,4,2,8,80
1141,11,3,9,172
1641,26,4,10,90
2141,35,5,7,286
2641,4,6,10,24
3141,6,7,9,59
3641,12,8,9,81
4141,37,9,8,297
4641,33,10,8,513
5141,21,11,7,58
5641,14,12,9,83
6141,20,13,8,382
6641,30,14,7,354
7141,26,15,8,577
7641,29,16,10,24
8141,8,17,8,35
8641,7,18,8,49
9141,18,19,7,296
9641,31,20,7,115
10141,33,21,10,216
10641,20,22,6,261
142,17,1,8,49
642,8,2,10,53
1142,5,3,8,133
1642,16,4,10,160
2142,38,5,9,255
2642,35,6,8,56
3142,15,7,9,87
3642,10,8,9,108
4142,1,9,8,189
4642,31,10,9,438
5142,32,11,8,43
5642,32,12,10,199
6142,35,13,10,252
6642,3,14,7,412
7142,6,15,8,827
7642,16,16,10,31
8142,7,17,9,100
8642,5,18,10,30
9142,25,19,9,418
9642,35,20,8,113
10142,14,21,8,165
10642,36,22,7,173
143,20,1,9,46
643,11,2,8,66
1143,33,3,9,150
1643,39,4,9,146
2143,20,5,6,317
2643,35,6,10,46
3143,20,7,9,98
3643,36,8,10,144
4143,2,9,8,224
4643,18,10,6,552
5143,35,11,9,47
5643,11,12,9,194
6143,39,13,9,216
6643,3,14,8,747
7143,20,15,7,562
7643,21,16,9,42
8143,39,17,10,96
8643,14,18,10,71
9143,9,19,10,594
9643,11,20,10,77
10143,33,21,10,191
10643,23,22,10,537
144,20,1,9,37
644,11,2,9,53
1144,10,3,10,134
1644,32,4,10,91
2144,19,5,10,225
2644,38,6,9,28
3144,38,7,9,106
3644,6,8,7,144
4144,12,9,7,197
4644,20,10,10,347
5144,21,11,9,41
5644,18,12,10,196
6144,5,13,9,337
6644,4,14,6,617
7144,12,15,5,835
7644,16,16,10,34
8144,10,17,10,51
8644,11,18,10,63
9144,6,19,10,536
9644,35,20,7,33
10144,35,21,10,130
10644,24,22,6,278
145,26,1,8,42
645,5,2,8,78
1145,25,3,8,112
1645,14,4,10,109
2145,16,5,6,229
2645,25,6,9,51
3145,13,7,9,84
3645,39,8,9,153
4145,39,9,8,140
4645,5,10,5,215
5145,20,11,10,31
5645,1,12,7,125
6145,18,13,10,514
6645,22,14,9,360
7145,7,15,10,525
7645,21,16,9,24
8145,26,17,10,61
8645,14,18,8,69
9145,31,19,7,502
9645,27,20,6,29
10145,1,21,5,126
10645,21,22,7,192
146,11,1,8,47
646,16,2,10,92
1146,8,3,10,154
1646,24,4,9,210
2146,19,5,6,381
2646,26,6,9,39
3146,22,7,8,60
3646,9,8,9,91
4146,33,9,10,118
4646,4,10,7,598
5146,38,11,10,59
5646,38,12,8,168
6146,33,13,8,314
6646,21,14,9,595
7146,28,15,9,781
7646,39,16,9,40
8146,31,17,9,58
8646,32,18,10,35
9146,18,19,10,537
9646,36,20,5,21
10146,16,21,7,214
10646,16,22,10,549
147,36,1,8,48
647,14,2,9,69
1147,19,3,8,165
1647,6,4,8,184
2147,32,5,7,373
2647,9,6,9,45
3147,8,7,10,57
3647,23,8,10,161
4147,36,9,9,200
4647,31,10,6,255
5147,10,11,8,61
5647,35,12,8,105
6147,1,13,9,520
6647,30,14,8,507
7147,28,15,9,570
7647,39,16,10,28
8147,39,17,9,95
8647,18,18,10,84
9147,29,19,10,534
9647,20,20,7,60
10147,13,21,9,113
10647,23,22,8,170
148,17,1,9,64
648,28,2,9,123
1148,36,3,8,81
1648,28,4,10,140
2148,15,5,6,282
2648,15,6,8,40
3148,27,7,9,66
3648,39,8,8,98
4148,31,9,7,215
4648,13,10,6,442
5148,27,11,10,25
5648,35,12,8,159
6148,25,13,8,282
6648,8,14,6,764
7148,18,15,8,1236
7648,14,16,9,29
8148,36,17,8,95
8648,16,18,9,63
9148,20,19,8,538
9648,14,20,8,107
10148,9,21,9,161
10648,13,22,8,556
149,1,1,8,47
649,3,2,10,112
1149,37,3,10,104
1649,27,4,8,172
2149,27,5,10,494
2649,1,6,9,26
3149,24,7,10,105
3649,7,8,7,133
4149,32,9,9,161
4649,36,10,7,616
5149,17,11,9,60
5649,25,12,9,170
6149,16,13,8,504
6649,22,14,10,675
7149,4,15,8,999
7649,38,16,9,24
8149,31,17,9,118
8649,37,18,8,56
9149,23,19,10,426
9649,18,20,10,73
10149,25,21,8,206
10649,16,22,10,215
150,26,1,10,43
650,15,2,8,56
1150,29,3,8,97
1650,7,4,9,165
2150,34,5,6,212
2650,25,6,8,39
3150,17,7,10,88
3650,2,8,7,103
4150,32,9,6,259
4650,18,10,7,482
5150,27,11,8,59
5650,28,12,10,153
6150,9,13,9,278
6650,9,14,9,338
7150,3,15,10,827
7650,28,16,9,31
8150,21,17,10,85
8650,1,18,8,88
9150,24,19,7,457
9650,8,20,9,46
10150,3,21,6,70
10650,31,22,10,449
151,34,1,10,48
651,5,2,8,118
1151,25,3,9,95
1651,34,4,8,86
2151,16,5,10,268
2651,36,6,10,28
3151,18,7,9,121
3651,15,8,8,62
4151,34,9,7,264
4651,14,10,8,370
5151,39,11,8,38
5651,33,12,7,206
6151,28,13,10,462
6651,34,14,9,703
7151,8,15,10,838
7651,35,16,9,31
8151,2,17,9,88
8651,34,18,10,92
9151,32,19,7,598
9651,3,20,10,46
10151,12,21,7,112
10651,16,22,8,471
152,4,1,10,30
652,26,2,8,96
1152,8,3,10,111
1652,27,4,8,108
2152,12,5,7,472
2652,1,6,9,49
3152,8,7,10,80
3652,4,8,10,111
4152,23,9,9,252
4652,37,10,7,219
5152,36,11,10,29
5652,29,12,10,211
6152,23,13,9,246
6652,28,14,8,723
7152,4,15,8,759
7652,24,16,9,18
8152,29,17,9,61
8652,38,18,8,31
9152,3,19,10,299
9652,19,20,7,69
10152,5,21,9,219
10652,14,22,9,193
153,9,1,9,30
653,12,2,10,87
1153,8,3,9,107
1653,6,4,10,122
2153,25,5,6,150
2653,37,6,8,31
3153,1,7,10,43
3653,29,8,9,127
4153,2,9,7,144
4653,9,10,9,309
5153,32,11,7,67
5653,27,12,8,103
6153,14,13,8,495
6653,31,14,7,551
7153,15,15,5,1196
7653,20,16,9,21
8153,39,17,9,41
8653,9,18,8,77
9153,23,19,9,353
9653,6,20,5,74
10153,36,21,6,79
10653,12,22,7,362
154,17,1,9,34
654,17,2,8,129
1154,39,3,10,163
1654,28,4,8,101
2154,3,5,6,469
2654,15,6,8,44
3154,3,7,8,49
3654,12,8,8,77
4154,20,9,8,286
4654,34,10,8,615
5154,1,11,10,32
5654,16,12,8,94
6154,14,13,7,280
6654,30,14,10,407
7154,9,15,7,1211
7654,26,16,9,35
8154,30,17,8,75
8654,34,18,9,68
9154,27,19,10,606
9654,1,20,6,118
10154,33,21,7,130
10654,30,22,8,607
155,12,1,8,63
655,5,2,9,69
1155,13,3,8,87
1655,3,4,10,197
2155,16,5,7,458
2655,36,6,9,35
3155,10,7,8,67
3655,39,8,8,128
4155,37,9,7,216
4655,32,10,10,598
5155,13,11,9,43
5655,11,12,8,178
6155,6,13,10,258
6655,15,14,8,517
7155,21,15,7,1088
7655,36,16,9,40
8155,16,17,9,113
8655,4,18,8,62
9155,33,19,10,601
9655,30,20,10,42
10155,38,21,9,98
10655,37,22,7,330
156,29,1,8,60
656,6,2,10,77
1156,21,3,10,162
1656,31,4,10,135
2156,16,5,8,360
2656,2,6,8,45
3156,2,7,9,53
3656,8,8,9,157
4156,25,9,10,141
4656,17,10,10,399
5156,13,11,10,31
5656,2,12,7,139
6156,8,13,7,406
6656,18,14,6,332
7156,3,15,6,909
7656,2,16,10,28
8156,4,17,8,60
8656,31,18,8,39
9156,31,19,10,340
9656,36,20,7,23
10156,10,21,5,194
10656,15,22,10,301
157,21,1,9,31
657,32,2,8,104
1157,21,3,8,133
1657,22,4,9,214
2157,6,5,10,375
2657,12,6,10,49
3157,33,7,9,54
3657,1,8,9,109
4157,27,9,6,154
4657,30,10,7,440
5157,9,11,9,37
5657,4,12,7,140
6157,34,13,10,213
6657,10,14,7,401
7157,1,15,9,831
7657,18,16,9,23
8157,22,17,9,33
8657,26,18,10,52
9157,16,19,9,579
9657,20,20,9,115
10157,36,21,8,75
10657,22,22,8,401
158,12,1,9,52
658,34,2,9,90
1158,3,3,9,117
1658,13,4,8,127
2158,36,5,8,156
2658,29,6,8,26
3158,9,7,8,86
3658,20,8,10,129
4158,22,9,6,242
4658,24,10,10,321
5158,17,11,7,70
5658,7,12,8,198
6158,19,13,8,553
6658,1,14,10,561
7158,3,15,5,492
7658,28,16,10,38
8158,32,17,8,36
8658,39,18,10,85
9158,28,19,8,606
9658,15,20,9,30
10158,1,21,8,122
10658,22,22,10,234
159,25,1,10,63
659,6,2,10,56
1159,14,3,10,148
1659,12,4,10,155
2159,3,5,6,301
2659,38,6,10,43
3159,6,7,9,87
3659,37,8,7,169
4159,39,9,8,262
4659,37,10,7,259
5159,31,11,7,31
5659,26,12,8,142
6159,27,13,8,191
6659,22,14,6,518
7159,24,15,5,973
7659,36,16,10,43
8159,21,17,9,35
8659,7,18,8,66
9159,24,19,9,337
9659,28,20,8,67
10159,5,21,6,141
10659,19,22,8,509
160,16,1,10,42
660,19,2,8,76
1160,37,3,9,129
1660,27,4,9,165
2160,3,5,9,428
2660,4,6,9,41
3160,19,7,8,125
3660,19,8,10,72
4160,6,9,6,210
4660,24,10,8,552
5160,31,11,8,72
5660,2,12,9,155
6160,26,13,10,525
6660,9,14,6,378
7160,29,15,8,875
7660,13,16,9,43
8160,3,17,9,48
8660,2,18,8,64
9160,27,19,6,329
9660,28,20,8,97
10160,31,21,7,153
10660,10,22,7,380
161,34,1,8,49
661,27,2,10,80
1161,12,3,10,119
1661,14,4,10,112
2161,28,5,6,418
2661,11,6,9,45
3161,27,7,9,104
3661,7,8,9,65
4161,29,9,6,233
4661,17,10,9,298
5161,32,11,8,66
5661,19,12,7,189
6161,9,13,10,514
6661,35,14,9,629
7161,18,15,8,489
7661,27,16,10,40
8161,17,17,9,64
8661,20,18,8,80
9161,1,19,10,318
9661,1,20,10,20
10161,8,21,10,101
10661,25,22,10,187
162,17,1,8,45
662,33,2,10,119
1162,2,3,8,135
1662,24,4,8,216
2162,5,5,9,285
2662,20,6,8,29
3162,9,7,8,49
3662,27,8,9,125
4162,9,9,8,135
4662,25,10,10,264
5162,32,11,8,63
5662,4,12,10,214
6162,25,13,10,551
6662,30,14,9,403
7162,27,15,9,1003
7662,28,16,10,32
8162,30,17,9,79
8662,29,18,10,26
9162,31,19,8,590
9662,7,20,8,32
10162,13,21,6,199
10662,24,22,7,288
163,36,1,8,41
663,8,2,8,94
1163,33,3,10,129
1663,8,4,10,226
2163,35,5,8,466
2663,28,6,10,57
3163,31,7,8,55
3663,17,8,8,145
4163,33,9,9,130
4663,23,10,6,517
5163,19,11,8,50
5663,6,12,7,159
6163,15,13,10,260
6663,22,14,8,395
7163,2,15,7,611
7663,34,16,10,44
8163,38,17,8,89
8663,33,18,8,72
9163,30,19,8,600
9663,39,20,8,34
10163,10,21,10,127
10663,18,22,8,587
164,5,1,8,62
664,5,2,8,68
1164,7,3,10,143
1664,17,4,10,85
2164,2,5,10,262
2664,21,6,10,43
3164,35,7,8,106
3664,12,8,8,70
4164,19,9,8,139
4664,25,10,10,584
5164,5,11,7,27
5664,25,12,8,173
6164,16,13,10,468
6664,25,14,7,658
7164,13,15,6,732
7664,33,16,9,23
8164,1,17,9,62
8664,25,18,9,43
9164,20,19,8,532
9664,18,20,6,58
10164,25,21,8,98
10664,16,22,8,415
165,36,1,8,27
665,19,2,10,92
1165,39,3,8,171
1665,17,4,8,96
2165,23,5,8,163
2665,13,6,10,39
3165,12,7,10,41
3665,6,8,7,121
4165,19,9,9,294
4665,8,10,9,289
5165,1,11,7,54
5665,25,12,8,209
6165,5,13,9,398
6665,30,14,6,691
7165,11,15,10,1064
7665,11,16,9,39
8165,19,17,9,69
8665,20,18,8,57
9165,38,19,6,305
9665,36,20,10,117
10165,14,21,8,175
10665,39,22,9,423
166,24,1,8,64
666,23,2,10,135
1166,12,3,8,108
1666,32,4,10,94
2166,10,5,9,300
2666,4,6,8,46
3166,32,7,9,54
3666,18,8,8,125
4166,12,9,8,218
4666,18,10,6,493
5166,21,11,8,74
5666,36,12,9,152
6166,18,13,9,436
6666,22,14,9,454
7166,22,15,5,825
7666,25,16,10,19
8166,2,17,10,102
8666,4,18,8,89
9166,37,19,6,539
9666,21,20,6,79
10166,5,21,9,163
10666,19,22,8,555
167,12,1,8,30
667,24,2,9,76
1167,8,3,9,121
1667,13,4,9,207
2167,13,5,6,289
2667,10,6,10,41
3167,27,7,10,48
3667,2,8,8,149
4167,6,9,6,290
4667,14,10,8,215
5167,1,11,9,68
5667,10,12,7,193
6167,16,13,7,307
6667,28,14,8,339
7167,1,15,9,1247
7667,9,16,10,21
8167,31,17,8,115
8667,10,18,8,39
9167,36,19,8,331
9667,20,20,5,104
10167,33,21,5,208
10667,27,22,10,594
168,36,1,9,38
668,15,2,9,126
1168,39,3,10,101
1668,25,4,8,216
2168,34,5,9,488
2668,27,6,10,36
3168,4,7,9,56
3668,24,8,9,118
4168,10,9,6,160
4668,9,10,8,314
5168,30,11,8,31
5668,8,12,7,132
6168,6,13,7,247
6668,24,14,5,449
7168,15,15,8,1011
7668,14,16,9,40
8168,5,17,8,37
8668,10,18,8,40
9168,18,19,10,447
9668,33,20,9,90
10168,25,21,7,84
10668,12,22,9,403
169,25,1,8,48
669,31,2,9,51
1169,32,3,8,169
1669,27,4,10,146
2169,22,5,10,507
2669,38,6,9,22
3169,14,7,10,58
3669,1,8,8,80
4169,6,9,7,217
4669,23,10,8,224
5169,18,11,7,38
5669,39,12,9,146
6169,16,13,9,517
6669,13,14,5,372
7169,30,15,5,1008
7669,29,16,10,32
8169,4,17,10,48
8669,15,18,9,91
9169,39,19,7,570
9669,35,20,7,117
10169,36,21,9,181
10669,6,22,7,415
170,19,1,8,38
670,12,2,10,63
1170,36,3,10,160
1670,39,4,9,170
2170,30,5,6,403
2670,26,6,9,45
3170,21,7,8,88
3670,18,8,9,82
4170,22,9,8,203
4670,14,10,6,268
5170,16,11,10,60
5670,39,12,8,208
6170,29,13,8,327
6670,20,14,5,486
7170,22,15,9,507
7670,23,16,10,41
8170,18,17,8,103
8670,3,18,9,82
9170,31,19,8,460
9670,30,20,10,100
10170,37,21,8,212
10670,17,22,9,556
171,15,1,9,34
671,35,2,10,105
1171,14,3,9,75
1671,33,4,9,116
2171,4,5,6,367
2671,2,6,10,48
3171,6,7,9,68
3671,26,8,7,94
4171,18,9,8,135
4671,16,10,5,442
5171,23,11,10,48
5671,29,12,9,97
6171,18,13,10,357
6671,20,14,7,414
7171,9,15,5,796
7671,22,16,10,41
8171,22,17,9,32
8671,3,18,9,31
9171,16,19,7,521
9671,9,20,10,22
10171,1,21,5,211
10671,4,22,6,488
172,9,1,8,36
672,39,2,10,70
1172,25,3,8,104
1672,21,4,9,227
2172,12,5,9,195
2672,5,6,10,26
3172,20,7,10,98
3672,37,8,9,154
4172,8,9,8,274
4672,31,10,9,464
5172,13,11,9,29
5672,34,12,9,176
6172,22,13,7,182
6672,12,14,7,507
7172,27,15,10,1171
7672,3,16,9,21
8172,2,17,9,56
8672,22,18,8,32
9172,34,19,6,449
9672,27,20,8,60
10172,17,21,6,130
10672,28,22,10,473
173,31,1,8,42
673,15,2,8,69
1173,21,3,8,83
1673,12,4,10,190
2173,25,5,9,335
2673,21,6,8,43
3173,32,7,10,64
3673,15,8,9,165
4173,8,9,9,197
4673,8,10,8,481
5173,21,11,10,51
5673,21,12,8,122
6173,34,13,9,554
6673,29,14,7,489
7173,24,15,5,713
7673,1,16,10,22
8173,35,17,8,87
8673,23,18,8,53
9173,18,19,9,547
9673,34,20,9,39
10173,11,21,9,107
10673,35,22,7,464
174,1,1,9,29
674,5,2,8,67
1174,10,3,9,89
1674,18,4,8,177
2174,9,5,8,481
2674,15,6,9,55
3174,30,7,8,115
3674,27,8,9,160
4174,9,9,6,246
4674,38,10,7,204
5174,28,11,10,55
5674,26,12,10,103
6174,13,13,9,281
6674,21,14,6,533
7174,10,15,7,922
7674,9,16,10,39
8174,22,17,10,66
8674,34,18,8,90
9174,9,19,9,389
9674,31,20,8,69
10174,11,21,10,221
10674,33,22,7,227
175,5,1,10,49
675,4,2,10,113
1175,11,3,10,73
1675,34,4,9,188
2175,13,5,9,360
2675,28,6,10,37
3175,34,7,9,88
3675,16,8,8,169
4175,35,9,9,118
4675,1,10,9,334
5175,31,11,9,63
5675,15,12,7,159
6175,35,13,9,308
6675,35,14,8,476
7175,16,15,6,1161
7675,38,16,9,29
8175,31,17,8,95
8675,23,18,9,48
9175,8,19,7,272
9675,28,20,9,30
10175,34,21,9,225
10675,6,22,7,267
176,21,1,8,26
676,1,2,8,125
1176,29,3,8,143
1676,39,4,8,111
2176,32,5,6,366
2676,36,6,9,33
3176,26,7,9,128
3676,25,8,8,71
4176,4,9,6,264
4676,38,10,7,454
5176,8,11,8,28
5676,18,12,10,83
6176,31,13,7,389
6676,36,14,9,398
7176,4,15,5,860
7676,28,16,9,20
8176,19,17,8,71
8676,8,18,10,27
9176,34,19,6,270
9676,18,20,5,98
10176,10,21,6,209
10676,12,22,10,476
177,33,1,8,40
677,5,2,8,56
1177,12,3,8,76
1677,13,4,10,143
2177,19,5,8,327
2677,32,6,10,41
3177,7,7,8,71
3677,13,8,10,61
4177,12,9,8,194
4677,16,10,10,329
5177,16,11,9,45
5677,3,12,8,117
6177,17,13,10,545
6677,26,14,6,379
7177,6,15,5,1108
7677,39,16,9,31
8177,30,17,10,109
8677,14,18,10,34
9177,22,19,8,450
9677,10,20,9,87
10177,31,21,9,206
10677,25,22,8,524
178,39,1,8,28
678,19,2,9,63
1178,35,3,10,167
1678,37,4,8,174
2178,23,5,6,422
2678,1,6,9,54
3178,11,7,9,58
3678,38,8,9,105
4178,34,9,8,203
4678,23,10,8,283
5178,25,11,8,24
5678,6,12,7,191
6178,16,13,8,233
6678,6,14,8,622
7178,31,15,6,1070
7678,18,16,9,37
8178,30,17,10,72
8678,15,18,10,49
9178,12,19,10,380
9678,38,20,9,101
10178,32,21,5,197
10678,11,22,10,200
179,37,1,10,32
679,8,2,10,104
1179,5,3,9,129
1679,31,4,8,186
2179,35,5,8,209
2679,9,6,8,45
3179,18,7,10,56
3679,36,8,9,146
4179,23,9,8,232
4679,39,10,7,252
5179,29,11,7,47
5679,18,12,8,89
6179,14,13,7,223
